Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
0.00024652354839629,0.0002759250948486487,0.0003795283640446874,0.00037458142534870767,0.0003478510841137392,0.0004799254600928185,0.0004380686563735132,0.0005159636949267924,0.0005447020668423831,0.0005505903381996222,0.0005584939923566875,0.000597027083761319,0.0005808002662719711,0.0005837038750742468,0.0006848660523857365,0.000714596899673706,0.0007542532379878863,0.0008133394264693082,0.0008721021457297576,0.0011531550315934812,0.0010369031707138294,0.001108549590685322,0.0012904345526200574,0.0012805558575054378,0.0014456439908667772,0.001606683029531907,0.0009944114930362155,0.0016713673569444302,0.0016336583283723892,0.001599416745524066,0.0011952854982116635,0.001194862902002041,0.0012397462581677963,0.001404018669185705,0.0014912040780377387,0.0016016019633456567,0.0017704881624357241,0.0018607221878236579,0.001789263289526089,0.0019259726004724643,0.0017615719287637018,0.0010613907861748877,0.0013388399171842319,0.0014345855782040059,0.0014602550191749647,0.001493447253270925,0.0015515456905328623,0.0013748009713923203,0.0014141758997737687,0.0016871905155534574,0.0014631901287455156,0.0015355682356969329,0.0015256601470406569,0.0015995539761171692
2.7444141874845743e-06,3.071748159778793e-06,3.622834270127001e-06,3.121132515249741e-06,3.7399704723530258e-06,4.411838806672396e-06,5.190877952131418e-06,5.734312951067747e-06,6.522602868167099e-06,6.291837477317312e-06,8.253863934403662e-06,1.0965351607531741e-05,9.031711656936886e-06,1.1965735835807984e-05,1.3093706563044461e-05,1.540662896400534e-05,2.5173114859219505e-05,2.4322393045514916e-05,2.2837509143663477e-05,3.8434231967641206e-05,8.917493373419993e-05,9.07867809755823e-05,8.270033142269203e-05,7.488728601163402e-05,8.058814423351431e-05,9.531908367498595e-05,5.717946210418275e-05,8.717036950838618e-05,8.545468267101362e-05,8.946203970861658e-05,5.5596839850819336e-05,6.384117735768144e-05,0.00014648723156456334,0.00013557795114542702,0.0001315044439830458,0.00011585300111289076,0.00010956550753656986,0.00010090180783744145,7.701881481338766e-05,9.639601815961371e-05,0.00010231397182404068,6.88923870980824e-05,0.0001224571419704756,0.00013385583212730204,0.00014592244312574727,0.0001571644744919561,0.00013999205313622217,0.00020475172218226397,0.00017618455582205228,0.00018455649184725688,0.00016685713938177255,0.0002076146521883946,0.0002062763870241616,0.00021626720126475193
1.0721584899298738e-05,1.2000312683096943e-05,6.6134452485151255e-06,7.240734862014324e-06,9.642888359703731e-06,9.477796050647019e-06,1.138766062387777e-05,1.1522354150534713e-05,1.3947987091155479e-05,1.3826806623697614e-05,1.4335812003402433e-05,1.6782594629236346e-05,1.7726258542391966e-05,1.7721142078529536e-05,1.6605259130558846e-05,2.7320393976774713e-05,2.7707000764902065e-05,3.2255629880675344e-05,3.155710962959915e-05,5.427545278513895e-05,6.45542245781467e-05,7.63448073409683e-05,7.63452372699805e-05,6.85330737480072e-05,9.52975849053749e-05,0.00011226184390363136,7.727766553043592e-05,0.0001608217787967626,0.00013117140925606062,0.00013475914971854605,0.00012518461928695023,9.521753705159203e-05,9.327921963020073e-05,9.768671831848743e-05,0.00010123239480257604,0.00010734025311750384,0.00010801013829485218,0.00011313193519236106,0.00011567278623369119,0.00010571433722822343,9.88084306305405e-05,9.578737394225891e-05,9.6261899087508e-05,0.00011607173639990521,0.00012109108868878297,0.0001226703283255402,0.0001223275351199018,0.00012115306381655745,0.00010361767025244437,0.00016046726560112008,7.04573585706765e-05,7.569794497823403e-05,0.00010694890249147345,0.0001254047243789812
1.4792687800638709e-05,1.6556953900031527e-05,1.76095456046869e-05,2.0412141960370004e-05,2.455808457151602e-05,3.799669915968103e-05,4.293499453955379e-05,4.767638081526674e-05,5.330075024270902e-05,4.798648290908946e-05,7.555896699793577e-05,8.71843353109225e-05,9.628272724690244e-05,0.00011221504190325663,0.00013083523327930702,0.0001280967616167434,0.0001435226780545078,0.0001524927299442984,0.00016377466997305473,0.0002276368240672494,0.0004597063179832358,0.000526847749597028,0.0006165461929028599,0.0006308583140694523,0.0007033874106887308,0.0007832915913830125,0.0004792453216637338,0.0008398057522392979,0.0008776208666791007,0.0008862087133682069,0.0006737272134090154,0.0006715823993746748,0.0006841011097905006,0.0007304814420574703,0.0007546901535840061,0.0008293318918435311,0.0009234612495785961,0.000953433684303562,0.0009406558939181056,0.001065155390652929,0.0010838583155104219,0.0005622818250982823,0.0007092018894601076,0.0007702544232296561,0.000830633122677454,0.0008777481470484708,0.0009031712970271253,0.0008333101452696743,0.0008511293152283627,0.001039423419588183,0.0008065778354116581,0.0008685444840260866,0.0008629409702462242,0.0009047366678307495
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,0.0011976844403444615,0.0012297372378724063,0.0012760846147374413,0.001278011480069144,0.0013002283122789402,0.0012827797592986296,0.0013266473176823227,4.558801544469665e-07,5.678081202970449e-07,1.976554256817009e-05,2.2221151535987144e-05,1.8035626183270057e-05,2.559297428691769e-05,2.542869356296432e-05,2.7058560875852304e-05,1.6287753543839948e-05,2.5404801762323006e-05,2.3349438779837543e-05,2.391522088920582e-05,1.7617492660874445e-05,1.758302540777058e-05,1.8829656170121726e-05,2.109648809170725e-05,2.395030797065518e-05,2.710839428915789e-05,3.455902516420237e-05,2.9674253609796762e-05,2.914746736429618e-05,2.953938425663187e-05,2.854066597629299e-05,2.1566297991201505e-05,5.0023839741711035e-05,5.523273305067325e-05,6.039159277271337e-05,6.254574488857686e-05,6.577831202721493e-05,6.0070791861985027e-05,6.0074937617449164e-05,7.164827287981576e-05,6.197320392704236e-05,6.491644101302338e-05,6.603372096449628e-05,7.381257010182835e-05
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,6.952677197541075e-07,7.342516204955076e-07,1.2556766268724918e-06,1.7777583267092353e-06,1.8446400477957688e-06,1.8731928691215134e-06,2.758916529198696e-06,1.8251124899685102e-06,2.2725198808917236e-06,3.828167885127483e-05,4.0555891555302865e-05,4.849763770321003e-05,4.830901955209164e-05,5.319754296480599e-05,6.0111746047229176e-05,3.8968034964034506e-05,6.296929755076751e-05,6.404564214110861e-05,6.25993456051372e-05,1.2414830513861986e-05,1.557591220058431e-05,1.8054867719473033e-05,2.283664182415907e-05,2.4481967302515923e-05,2.5590015628880792e-05,2.9095121527643297e-05,3.298850451534124e-05,3.2302842099479005e-05,4.4988604388243625e-05,3.1936993165101795e-05,2.8421364646150102e-05,3.803243073448211e-05,4.042186646347269e-05,4.039150070997946e-05,3.497548022552821e-05,3.528254642979286e-05,2.529283300686368e-05,2.7230497272368802e-05,2.7503870865191196e-05,2.6609740582396778e-05,2.619129213198367e-05,2.60238255988332e-05,2.728428976869814e-05
3.5388473453046752e-06,3.960929049690523e-06,4.754259326807348e-06,4.491468986644498e-06,5.407873465110724e-06,1.8644840254246572e-05,2.386622435387825e-05,2.5504153211725518e-05,2.8018913547442875e-05,2.9873522405603056e-05,3.080073870460153e-05,3.100823851639282e-05,3.3145961946769915e-05,3.8155651069615846e-05,7.597006731994437e-05,7.832871943158513e-05,8.269413639704626e-05,8.303008828630738e-05,9.903593077601737e-05,0.0001327477698887314,0.00015364345691570248,0.00020183200740992192,0.0001892848579909429,0.00017957165776818327,0.0002029500698383362,0.00022275580844286898,0.00013766032151407302,0.00023180377448262489,0.00022266331075121188,0.00021519844004391049,0.0001284921292666962,0.00012330350486263746,0.0001237934217710915,0.00012670685025935164,0.00013397106629921832,0.00014681052367004576,0.00015796762461943876,0.0001537278372091245,0.00014478472805665822,0.00017016396761898743,0.0001816940865841893,0.00011180007063808729,0.0001571843996165879,0.0001830583049451767,0.00020438999237332465,0.0002146528737971947,0.00027880087088472106,0.00022343747544932872,0.00024326416352401728,0.000303795988581505,0.00022182108366574713,0.00023200341674028263,0.00023050776104820823,0.00024167219730945132
7.276933867947176e-05,8.144816482039596e-05,9.181323563589977e-05,0.00011508386280024646,0.00010447753648173636,8.327281980954536e-05,9.103361429990036e-05,0.00010969051526103168,0.00013267889998351933,0.00016556551286098085,0.00012997675511040836,0.00015543377471310306,0.00014044502473730043,0.0001634332414311334,0.000149456950891219,0.00015892782850829786,0.00016413124440749566,0.00017630604136500378,0.00020227803744367188,0.00028061335739913766,3.8297499111692225e-05,4.23869956674242e-05,4.838834332013653e-05,4.604610645540173e-05,3.813424052044218e-05,3.9303401554135984e-05,1.560714465629365e-05,2.5220085848778064e-05,2.8636056541763782e-05,2.9875353751313823e-05,1.6838835471166052e-05,1.978411069356823e-05,1.695625510238858e-05,3.204586636539303e-05,3.216845177693253e-05,3.108356403909692e-05,3.354161708246756e-05,3.0841785783418746e-05,2.8226548672432805e-05,3.0101222332474424e-05,3.430472314952153e-05,1.0763965190751782e-05,1.3998519144505678e-05,1.8607032463013265e-05,1.8518654716749732e-05,2.1279323553595036e-05,1.2741634857665665e-05,1.4810363908339656e-05,2.179431236138421e-05,2.2489662564557466e-05,1.7019329380147463e-05,1.9296926458058883e-05,1.9173952057769966e-05,2.0102649553858168e-05
1.617060934954391e-10,2.036077984312205e-10,2.3054795162569625e-10,3.4296464038801896e-10,2.635134632598374e-10,1.8800016789815888e-10,2.1529863595339655e-10,4.822979679884365e-10,2.52363763721515e-10,2.3394193017240733e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413306352164179e-07,2.020514386749782e-10,6.831771208598053e-10,3.521894470214401e-10,4.754566040252882e-10,3.5081524206199353e-10,7.886647098761804e-10,0.0,0.0,8.299389139448493e-07,8.117469269180092e-07,1.0530686324726726e-06,7.989184353955018e-07,8.29164906815881e-07,8.011189699232367e-07,1.1327605612816958e-06,1.309053598876408e-06,1.3163160934542733e-06,1.5194453146191066e-06,8.102749908774382e-06,1.2518013633867857e-06,3.6241237730032153e-07,0.0010003445650739536,0.0010018376264321802,0.0009557491805804802,0.0009527464100548983,0.0009090145709456511,0.0009452746142375997,0.0009632056527518558,0.0008782867963328501,0.0008845206700712199,0.0008988758978874619,0.0008890119974099742
4.185360752828819e-08,4.1137644709017677e-08,3.862586269860229e-08,3.605655645352892e-08,3.485886059963406e-08,3.373853156531531e-08,3.313242825549337e-08,3.24691730133337e-08,3.27163485977707e-08,3.2293023109440886e-08,3.028488975961835e-08,3.254230973020608e-08,3.248548809089771e-08,3.4081132505005e-08,3.4074927391321134e-08,3.412637631289267e-08,3.2907424981735645e-08,3.057746394517294e-08,2.9438587049214918e-08,2.8916207283103033e-08,2.920071368969235e-08,2.997623293998912e-08,3.200186692353673e-08,3.405357464603753e-08,3.510870474071983e-08,3.7368695032950635e-08,3.640962679545936e-08,3.850969172413673e-08,3.654420431879782e-08,3.564498564880902e-08,3.5979995742544786e-08,3.5610937602072306e-08,3.5745291894403685e-08,3.4878085549823195e-08,3.77731295439896e-08,3.7200434373713836e-08,3.712280289811642e-08,3.596347060397534e-08,3.486386705394494e-08,3.548031518001346e-08,3.46199032454151e-08,3.391357511191055e-08,3.401515856728525e-08,3.1366905083001875e-08,3.1274617477218965e-08,3.10790097476066e-08,2.976424222165336e-08,2.849424893836208e-08,2.80835886447314e-08,2.7894687277194525e-08,2.8158844690962647e-08,2.7355714209418952e-08,2.908635105604274e-08,2.9079948885599614e-08
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,0.0011976844403444615,0.0012297372378724063,0.0012760846147374413,0.001278011480069144,0.0013002283122789402,0.0012827797592986296,0.0013266473176823227,0.0013451110209699187,0.0012855289998026911,0.0010869383899535015,0.0010334460660374098,0.0009584818411457318,0.0009536588920476377,0.0009298983196483321,0.0009430137033867029,0.000910572594975441,0.0009620098078111583,0.00098342044979483,0.0010302774840171187,0.0010088730651148948,0.0010263513665106192,0.0009749602468135058,0.0009604066553036241,0.0009470625559938078,0.0009146603520087148,0.0009524879167694151,0.0009479169161282702,0.0009449991180799446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2555944273248454e-06,7.16013970007366e-06,6.78452190347772e-06,6.52142251289817e-06,6.391876756008188e-06,6.46129104386952e-06,6.566872902769952e-06,6.614527833244046e-06,6.837525316248767e-06,6.969968607080464e-06,6.821555875981885e-06,7.294422126516576e-06,7.606789838329191e-06,8.57041821616237e-06,8.296632911951113e-06,9.27478239095662e-06,8.557799812240663e-06,8.889779541595442e-06,7.942729982172718e-06,8.707852390254224e-06,8.571847841703131e-06,9.842620400496435e-06,1.040476846390496e-05,1.1167463525424959e-05,1.1983100693052234e-05,1.1550385137448644e-05,9.887740153836609e-06,1.1848993178588486e-05,1.1948431417614648e-05,1.2004107126171785e-05,9.602194491132662e-06,9.703540631707713e-06,9.30500683675662e-06,9.361344595503385e-06,9.764471803530838e-06,1.1387900385652219e-05,1.1968763771011581e-05,1.1680652006656993e-05,1.1072378814670077e-05,1.2869273114234477e-05,1.2322859098106463e-05,8.931260722232086e-06,1.2848855615781924e-05,1.374140894571651e-05,1.3983009164483118e-05,1.4180518069920385e-05,1.4478113852285241e-05,1.3296933974236535e-05,1.3281533960821546e-05,1.4809785541753294e-05,8.297654070737025e-06,8.551399119734517e-06,8.527648194196773e-06,8.505893958714026e-06
0.000812939670358375,0.0007939089502684338,0.001518802968418617,0.002108482544105812,0.002399502949402469,0.0023606244907352324,0.0026554017293477813,0.004063664558717666,0.003004735421983602,0.0032772403881979276,0.0032264686259795656,0.003988974647588688,0.003928225508019217,0.00564890702107707,0.005057584651863069,0.0070219262188781426,0.007192039113919605,0.00746132107400769,0.006738575501461611,0.005886608618668669,0.005749907759728654,0.005671312398369615,0.0032457293103317054,0.0034067394431693473,0.0029308868502085717,0.003915599373603319,0.003820692592236924,0.003932180629246173,0.004516055146181087,0.004149430281307959,0.0029759460125233328,0.0025628067159416974,0.002316833789751431,0.0025251102463751934,0.0023017720733123316,0.003217191805799992,0.0035597516399668706,0.004599379483082686,0.008075257140207535,0.01185090153982179,0.014116103756039717,0.017352823275423066,0.01481305010773159,0.01335706030183339,0.013473478847311506,0.014786004890624446,0.014556115226314144,0.014701364156191096,0.013808653413644295,0.01270251590776158,0.011574735046462802,0.01184625314363684,0.012296892158637288,0.012941930205533136
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,0.0011976844403444615,0.0012297372378724063,0.0012760846147374413,0.001278011480069144,0.0013002283122789402,0.0012827797592986296,0.0013266473176823227,0.0013451110209699187,0.0012855289998026911,0.0010869383899535015,0.0010334460660374098,0.0009584818411457318,0.0009536588920476377,0.0009298983196483321,0.0009430137033867029,0.000910572594975441,0.0009620098078111583,0.00098342044979483,0.0010302774840171187,0.0010088730651148948,0.0010263513665106192,0.0009749602468135058,0.0009604066553036241,0.0009470625559938078,1.3112066061816915e-05,1.5535641040474046e-05,8.082133659445045e-06,2.4869608420518006e-05,3.442086114975521e-05,3.1055650410910744e-05,4.1986075180960925e-05,5.286538180915638e-05,2.4891918833664918e-05,0.0009864556045040052,0.00229943649041136,0.0024712105688404445,0.0015308013165793478,0.001041461400476548,0.001083822780694598,0.0023278825614241024,0.0009353966058719895,0.0008806860575315984,0.0008890119974099742
0.0014450807188949465,0.0014112517266698667,0.0012262309602114286,0.0011546726155406127,0.0012213706422065883,0.001245548851121486,0.001273054060539457,0.0016115295151460395,0.001737796014569582,0.0019467462006813557,0.0018923703245612045,0.002918758070452174,0.0024641083988800666,0.002689582909258599,0.002866430733537655,0.004622407167649726,0.004628954823248059,0.004642167161625189,0.003805054874416714,0.0033252579706811226,0.007082497204420509,0.006599872176001232,0.003988900577679761,0.003676741096117998,0.0040257891326386745,0.003387268823834466,0.002909079662377633,0.0027736572289201573,0.0025479814659282733,0.0024543843148110292,0.002040249804308212,0.0015085796527686815,0.002219676897272247,0.0016214638180070988,0.001298759181979415,0.0018386003400652916,0.0020103703784482363,0.004564360381011373,0.007119719801342701,0.010330565154682093,0.01247241412636193,0.023859359670324768,0.018340866132810475,0.017799242928357488,0.018031132274079133,0.01406737770871089,0.013539486992877808,0.015776610879580273,0.013698522247090877,0.013756185047206737,0.013270318855702682,0.017957813224008867,0.01868193803408184,0.020107655993163186
0.0006015085454942606,0.0005874273779303277,0.000680060404478916,0.0005394969188839803,0.00033787327055247196,0.00030279286105962244,0.00028956298328254755,0.0003317860010648366,0.0002773626928806963,0.00036091514572845416,0.0004018687927856459,0.000528903065639384,0.00048678515306085023,0.0009339231435323926,0.0010974775161516,0.001891815674815263,0.0011910374159555058,0.0015714812703019976,0.0014964129973202094,0.0015051316697665736,0.0012646747172575243,0.0011498058901474894,0.0005978865186986248,0.0006145067708365137,0.00057194079598387,0.0005876816234803334,0.0006193356929450544,0.0006586973882874266,0.000575053936029425,0.0005145986990857265,0.00032822802216826176,0.00029960152566523766,0.00015355714032147923,0.00018853567615848015,0.0001632563335191487,0.0003974588582738915,0.00048423577954463546,0.0005140898840106216,0.0011852462454467856,0.002366419741745531,0.0037603197996173266,0.0073577707456192135,0.003471670298007118,0.00221562176436725,0.0016872130161371321,0.0012001382300652998,0.0007432739186752521,0.0013398724091854756,0.0015098077144036794,0.0006254474574810018,0.0006093124503132638,0.0006430984631529567,0.000878355570337076,0.0011569474533944138
0.0027515864701982435,0.002687172487963941,0.002641338082449535,0.002397638823557592,0.0023885837213292746,0.0025785775227486173,0.002330956988506386,0.0024829929405997143,0.0027820024299324343,0.002910438836890821,0.0028047689555271435,0.0034467318251923305,0.0034768590502796855,0.004711306537747667,0.004287310444871284,0.004871120798632653,0.004239146445668911,0.004577191043338173,0.00414645035600168,0.003910501646692211,0.006735371860051325,0.006530396438468964,0.004135198210299887,0.004132468144606054,0.003943526473668662,0.002969476347586645,0.0025840797670146,0.0024809116504943226,0.002220933873527906,0.002112604154321773,0.0011453684099254566,0.0011771368748484585,0.0009498795314389252,0.0012676773583831541,0.0011005569989935328,0.0017122769603422699,0.002297596109855756,0.0024117065298951638,0.00653534360275577,0.01267743443268355,0.016846913822793592,0.019985770609073666,0.01997609884222181,0.013341755361504982,0.009405979191373804,0.01252029239136622,0.008725084354895146,0.007932963619939167,0.010649554817765805,0.009605766727078661,0.010291707407647845,0.010572971648223834,0.01109289798389264,0.011390649666790537
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,0.0011976844403444615,0.0012297372378724063,0.0012760846147374413,0.001278011480069144,0.0013002283122789402,0.0012827797592986296,0.0013266473176823227,0.0013451110209699187,0.0012855289998026911,0.00011191805398371485,0.00010590103486864965,6.941054852829401e-05,6.726241909633143e-05,6.224639064395235e-05,0.0009430137033867029,0.000910572594975441,0.0009620098078111583,0.00098342044979483,0.0010302774840171187,0.0010088730651148948,0.0010263513665106192,0.0009749602468135058,0.0009604066553036241,0.0009470625559938078,0.0009146603520087148,0.0009524879167694151,0.0009479169161282702,0.0009449991180799446,0.0009297292252530249,0.0009566245265236259,0.0009530043839774382,0.0009919653506246851,0.0010003445650739536,0.0010018376264321802,0.0009557491805804802,0.0009527464100548983,0.0009090145709456511,0.0009452746142375997,0.0009632056527518558,0.0008782867963328501,0.0008845206700712199,0.0008988758978874619,0.0008890119974099742
9.869527492630006e-05,9.638484686465007e-05,0.00010407608634724452,9.221704109685846e-05,0.00010574245727251371,0.00029061392241901064,0.00020469245281069397,0.00025976798700266877,0.0002515090932752979,0.00026485705095194835,0.0002303050358498212,0.000333738174025817,0.00031944403685290164,0.00043572252566396135,0.0005267256449149784,0.0007907986861614573,0.0007176185111047553,0.0006629311539381104,0.000694471070288953,0.00044862841073307376,0.0007337272716360961,0.0006883840538378302,0.00042778022550425167,0.00035822614532137126,0.000433788452271496,0.0004547575868599705,0.00039138209963280614,0.0004177207049563238,0.0003881969128600013,0.0003962653965601671,0.0002688974616682832,0.0002639414507901661,0.00023428851427836228,0.00027475416279458385,0.0002626107672652074,0.0003811571447269041,0.00048681342737883046,0.00042094600452192673,0.0009141630017433509,0.0012854265168255388,0.0013492835393719253,0.0016170609244990366,0.0015622957451842377,0.001041100700666123,0.0008560757454015887,0.000955094655941943,0.0008226846979969426,0.0007347801521254591,0.001001843852654582,0.0008842777779586071,0.0007076136368321169,0.0008713322651077624,0.0008921937482263176,0.00086223991678872
0.001210008925776901,0.0011947654880647687,0.001210318439601495,0.0011606499527631075,0.0010968476030259798,0.0011106205745695632,0.001130397982928293,0.0011797608898984316,0.0011682231679623891,0.0011949821109541886,0.0011711266517841613,0.0011976844403444615,0.0012297372378724063,0.0012760846147374413,0.001278011480069144,0.0013002283122789402,0.0012827797592986296,0.0013266473176823227,0.0013451110209699187,0.0012855289998026911,0.0001486202093372303,0.0001288631621874916,0.00010924097718211951,9.877971182297567e-05,0.00011434664000058772,0.00014195953845051252,0.0001334082645463424,0.00014473981564248537,0.00013966581010576914,0.0001412882267408617,9.249569925178849e-05,9.526736630818009e-05,0.00010999839768368046,0.000148959450048749,0.0001302038589386072,0.00019075312401223556,0.0002244698857828089,0.00024430080833223364,0.0005237875022088184,0.0008058763016211907,0.000979054770333589,0.0012690314779684572,0.0014215358470503383,0.0010823707640803476,0.0008487890382916456,0.000926413616222305,0.0008497006109415,0.000749438888729897,0.000963096632793227,0.0007799149296447862,0.0007421591976518073,0.0007439552620581173,0.0007806344453369699,0.000801602132615782
